Match Name,Team,Outcome,Team A,Team B,Team A Pistol Winrate vs B,Team B Pistol Winrate vs A,Team A Pistol Winrate,Team B Pistol Winrate,Team A K/D Ratio,Team A Average Damage,Team A Average Combat Score,Team A Average First Kills,Team A Average First Deaths Per Round,Team B K/D Ratio,Team B Average Damage,Team B Average Combat Score,Team B Average First Kills,Team B Average First Deaths Per Round
DRX vs Paper Rex,DRX,1,DRX,Paper Rex,60.0,40.0,57.14285714285714,57.57575757575758,1.09,128.53,196.68,6.51,0.09,1.1,133.42,202.68,5.31,0.09
DRX vs Paper Rex,Paper Rex,0,DRX,Paper Rex,60.0,40.0,57.14285714285714,57.57575757575758,1.09,128.53,196.68,6.51,0.09,1.1,133.42,202.68,5.31,0.09
DRX vs Paper Rex,DRX,1,DRX,Paper Rex,60.0,40.0,57.14285714285714,57.57575757575758,1.09,128.53,196.68,6.51,0.09,1.1,133.42,202.68,5.31,0.09
DRX vs Paper Rex,Paper Rex,0,DRX,Paper Rex,60.0,40.0,57.14285714285714,57.57575757575758,1.09,128.53,196.68,6.51,0.09,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,0,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Paper Rex,1,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,1,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Paper Rex,0,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,1,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Paper Rex,0,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,0,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Paper Rex,1,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,1,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Rex Regum Qeon vs Paper Rex,Paper Rex,0,Rex Regum Qeon,Paper Rex,60.0,40.0,61.53846153846154,57.57575757575758,1.09,130.82,198.33,6.41,0.1,1.1,133.42,202.68,5.31,0.09
Gen.G vs Rex Regum Qeon,Gen.G,1,Gen.G,Rex Regum Qeon,44.44444444444444,55.55555555555556,51.35135135135135,61.53846153846154,1.16,131.4,200.93,5.98,0.1,1.09,130.82,198.33,6.41,0.1
Gen.G vs Rex Regum Qeon,Rex Regum Qeon,0,Gen.G,Rex Regum Qeon,44.44444444444444,55.55555555555556,51.35135135135135,61.53846153846154,1.16,131.4,200.93,5.98,0.1,1.09,130.82,198.33,6.41,0.1
Gen.G vs Rex Regum Qeon,Gen.G,0,Gen.G,Rex Regum Qeon,44.44444444444444,55.55555555555556,51.35135135135135,61.53846153846154,1.16,131.4,200.93,5.98,0.1,1.09,130.82,198.33,6.41,0.1
Gen.G vs Rex Regum Qeon,Rex Regum Qeon,1,Gen.G,Rex Regum Qeon,44.44444444444444,55.55555555555556,51.35135135135135,61.53846153846154,1.16,131.4,200.93,5.98,0.1,1.09,130.82,198.33,6.41,0.1
Gen.G vs Rex Regum Qeon,Gen.G,1,Gen.G,Rex Regum Qeon,44.44444444444444,55.55555555555556,51.35135135135135,61.53846153846154,1.16,131.4,200.93,5.98,0.1,1.09,130.82,198.33,6.41,0.1
Gen.G vs Rex Regum Qeon,Rex Regum Qeon,0,Gen.G,Rex Regum Qeon,44.44444444444444,55.55555555555556,51.35135135135135,61.53846153846154,1.16,131.4,200.93,5.98,0.1,1.09,130.82,198.33,6.41,0.1
Gen.G vs Rex Regum Qeon,Gen.G,1,Gen.G,Rex Regum Qeon,44.44444444444444,55.55555555555556,51.35135135135135,61.53846153846154,1.16,131.4,200.93,5.98,0.1,1.09,130.82,198.33,6.41,0.1
Gen.G vs Rex Regum Qeon,Rex Regum Qeon,0,Gen.G,Rex Regum Qeon,44.44444444444444,55.55555555555556,51.35135135135135,61.53846153846154,1.16,131.4,200.93,5.98,0.1,1.09,130.82,198.33,6.41,0.1
Cloud9 vs NRG,Cloud9,0,Cloud9,NRG,60.0,,54.166666666666664,0.0,1.01,127.73,194.34,5.18,0.1,,,,,
Cloud9 vs NRG,Mega Minors,1,Cloud9,NRG,60.0,,54.166666666666664,0.0,1.01,127.73,194.34,5.18,0.1,,,,,
Cloud9 vs NRG,Cloud9,0,Cloud9,NRG,60.0,,54.166666666666664,0.0,1.01,127.73,194.34,5.18,0.1,,,,,
Cloud9 vs NRG,Mega Minors,1,Cloud9,NRG,60.0,,54.166666666666664,0.0,1.01,127.73,194.34,5.18,0.1,,,,,
Cloud9 vs NRG,Cloud9,1,Cloud9,NRG,60.0,,54.166666666666664,0.0,1.01,127.73,194.34,5.18,0.1,,,,,
Cloud9 vs NRG,Mega Minors,0,Cloud9,NRG,60.0,,54.166666666666664,0.0,1.01,127.73,194.34,5.18,0.1,,,,,
KRÜ Esports vs LOUD,KRÜ Esports,0,KRÜ Esports,LOUD,57.14285714285714,42.857142857142854,42.857142857142854,60.86956521739131,1.1,131.5,200.45,5.29,0.09,1.04,134.14,201.51,6.03,0.1
KRÜ Esports vs LOUD,LOUD,1,KRÜ Esports,LOUD,57.14285714285714,42.857142857142854,42.857142857142854,60.86956521739131,1.1,131.5,200.45,5.29,0.09,1.04,134.14,201.51,6.03,0.1
KRÜ Esports vs LOUD,KRÜ Esports,1,KRÜ Esports,LOUD,57.14285714285714,42.857142857142854,42.857142857142854,60.86956521739131,1.1,131.5,200.45,5.29,0.09,1.04,134.14,201.51,6.03,0.1
KRÜ Esports vs LOUD,LOUD,0,KRÜ Esports,LOUD,57.14285714285714,42.857142857142854,42.857142857142854,60.86956521739131,1.1,131.5,200.45,5.29,0.09,1.04,134.14,201.51,6.03,0.1
KRÜ Esports vs LOUD,KRÜ Esports,1,KRÜ Esports,LOUD,57.14285714285714,42.857142857142854,42.857142857142854,60.86956521739131,1.1,131.5,200.45,5.29,0.09,1.04,134.14,201.51,6.03,0.1
KRÜ Esports vs LOUD,LOUD,0,KRÜ Esports,LOUD,57.14285714285714,42.857142857142854,42.857142857142854,60.86956521739131,1.1,131.5,200.45,5.29,0.09,1.04,134.14,201.51,6.03,0.1
G2 Esports vs FURIA,G2 Esports,0,G2 Esports,FURIA,50.0,50.0,40.35087719298245,16.666666666666664,1.14,133.75,205.11,7.91,0.09,0.86,117.84,178.16,3.7,0.11
G2 Esports vs FURIA,FURIA,1,G2 Esports,FURIA,50.0,50.0,40.35087719298245,16.666666666666664,1.14,133.75,205.11,7.91,0.09,0.86,117.84,178.16,3.7,0.11
G2 Esports vs FURIA,G2 Esports,1,G2 Esports,FURIA,50.0,50.0,40.35087719298245,16.666666666666664,1.14,133.75,205.11,7.91,0.09,0.86,117.84,178.16,3.7,0.11
G2 Esports vs FURIA,FURIA,0,G2 Esports,FURIA,50.0,50.0,40.35087719298245,16.666666666666664,1.14,133.75,205.11,7.91,0.09,0.86,117.84,178.16,3.7,0.11
MIBR vs LEVIATÁN,MIBR,1,MIBR,LEVIATÁN,80.0,20.0,52.5,50.0,1.07,129.72,196.48,6.76,0.1,0.98,128.71,191.83,4.12,0.11
MIBR vs LEVIATÁN,LEVIATÁN,0,MIBR,LEVIATÁN,80.0,20.0,52.5,50.0,1.07,129.72,196.48,6.76,0.1,0.98,128.71,191.83,4.12,0.11
MIBR vs LEVIATÁN,MIBR,1,MIBR,LEVIATÁN,80.0,20.0,52.5,50.0,1.07,129.72,196.48,6.76,0.1,0.98,128.71,191.83,4.12,0.11
MIBR vs LEVIATÁN,LEVIATÁN,0,MIBR,LEVIATÁN,80.0,20.0,52.5,50.0,1.07,129.72,196.48,6.76,0.1,0.98,128.71,191.83,4.12,0.11
2Game Esports vs Evil Geniuses,2Game Esports,1,2Game Esports,Evil Geniuses,50.0,50.0,53.333333333333336,58.333333333333336,0.82,120.03,180.97,4.35,0.11,1.0,130.87,198.09,5.0,0.1
2Game Esports vs Evil Geniuses,Evil Geniuses,0,2Game Esports,Evil Geniuses,50.0,50.0,53.333333333333336,58.333333333333336,0.82,120.03,180.97,4.35,0.11,1.0,130.87,198.09,5.0,0.1
2Game Esports vs Evil Geniuses,2Game Esports,0,2Game Esports,Evil Geniuses,50.0,50.0,53.333333333333336,58.333333333333336,0.82,120.03,180.97,4.35,0.11,1.0,130.87,198.09,5.0,0.1
2Game Esports vs Evil Geniuses,Evil Geniuses,1,2Game Esports,Evil Geniuses,50.0,50.0,53.333333333333336,58.333333333333336,0.82,120.03,180.97,4.35,0.11,1.0,130.87,198.09,5.0,0.1
Sentinels vs 100 Thieves,Sentinels,1,Sentinels,100 Thieves,66.66666666666666,33.33333333333333,51.11111111111111,44.44444444444444,1.07,130.42,198.68,5.89,0.1,1.03,128.17,194.13,5.2,0.1
Sentinels vs 100 Thieves,100 Thieves,0,Sentinels,100 Thieves,66.66666666666666,33.33333333333333,51.11111111111111,44.44444444444444,1.07,130.42,198.68,5.89,0.1,1.03,128.17,194.13,5.2,0.1
Sentinels vs 100 Thieves,Sentinels,0,Sentinels,100 Thieves,66.66666666666666,33.33333333333333,51.11111111111111,44.44444444444444,1.07,130.42,198.68,5.89,0.1,1.03,128.17,194.13,5.2,0.1
Sentinels vs 100 Thieves,100 Thieves,1,Sentinels,100 Thieves,66.66666666666666,33.33333333333333,51.11111111111111,44.44444444444444,1.07,130.42,198.68,5.89,0.1,1.03,128.17,194.13,5.2,0.1
Sentinels vs 100 Thieves,Sentinels,1,Sentinels,100 Thieves,66.66666666666666,33.33333333333333,51.11111111111111,44.44444444444444,1.07,130.42,198.68,5.89,0.1,1.03,128.17,194.13,5.2,0.1
Sentinels vs 100 Thieves,100 Thieves,0,Sentinels,100 Thieves,66.66666666666666,33.33333333333333,51.11111111111111,44.44444444444444,1.07,130.42,198.68,5.89,0.1,1.03,128.17,194.13,5.2,0.1
NRG vs FURIA,Mega Minors,0,NRG,FURIA,,33.33333333333333,0.0,16.666666666666664,,,,,,0.86,117.84,178.16,3.7,0.11
NRG vs FURIA,FURIA,1,NRG,FURIA,,33.33333333333333,0.0,16.666666666666664,,,,,,0.86,117.84,178.16,3.7,0.11
NRG vs FURIA,Mega Minors,1,NRG,FURIA,,33.33333333333333,0.0,16.666666666666664,,,,,,0.86,117.84,178.16,3.7,0.11
NRG vs FURIA,FURIA,0,NRG,FURIA,,33.33333333333333,0.0,16.666666666666664,,,,,,0.86,117.84,178.16,3.7,0.11
NRG vs FURIA,Mega Minors,1,NRG,FURIA,,33.33333333333333,0.0,16.666666666666664,,,,,,0.86,117.84,178.16,3.7,0.11
NRG vs FURIA,FURIA,0,NRG,FURIA,,33.33333333333333,0.0,16.666666666666664,,,,,,0.86,117.84,178.16,3.7,0.11
Sentinels vs KRÜ Esports,Sentinels,1,Sentinels,KRÜ Esports,50.0,50.0,51.11111111111111,42.857142857142854,1.07,130.42,198.68,5.89,0.1,1.1,131.5,200.45,5.29,0.09
Sentinels vs KRÜ Esports,KRÜ Esports,0,Sentinels,KRÜ Esports,50.0,50.0,51.11111111111111,42.857142857142854,1.07,130.42,198.68,5.89,0.1,1.1,131.5,200.45,5.29,0.09
Sentinels vs KRÜ Esports,Sentinels,0,Sentinels,KRÜ Esports,50.0,50.0,51.11111111111111,42.857142857142854,1.07,130.42,198.68,5.89,0.1,1.1,131.5,200.45,5.29,0.09
Sentinels vs KRÜ Esports,KRÜ Esports,1,Sentinels,KRÜ Esports,50.0,50.0,51.11111111111111,42.857142857142854,1.07,130.42,198.68,5.89,0.1,1.1,131.5,200.45,5.29,0.09
100 Thieves vs Evil Geniuses,100 Thieves,0,100 Thieves,Evil Geniuses,50.0,50.0,44.44444444444444,58.333333333333336,1.03,128.17,194.13,5.2,0.1,1.0,130.87,198.09,5.0,0.1
100 Thieves vs Evil Geniuses,Evil Geniuses,1,100 Thieves,Evil Geniuses,50.0,50.0,44.44444444444444,58.333333333333336,1.03,128.17,194.13,5.2,0.1,1.0,130.87,198.09,5.0,0.1
100 Thieves vs Evil Geniuses,100 Thieves,1,100 Thieves,Evil Geniuses,50.0,50.0,44.44444444444444,58.333333333333336,1.03,128.17,194.13,5.2,0.1,1.0,130.87,198.09,5.0,0.1
100 Thieves vs Evil Geniuses,Evil Geniuses,0,100 Thieves,Evil Geniuses,50.0,50.0,44.44444444444444,58.333333333333336,1.03,128.17,194.13,5.2,0.1,1.0,130.87,198.09,5.0,0.1
G2 Esports vs MIBR,G2 Esports,0,G2 Esports,MIBR,57.14285714285714,42.857142857142854,40.35087719298245,52.5,1.14,133.75,205.11,7.91,0.09,1.07,129.72,196.48,6.76,0.1
G2 Esports vs MIBR,MIBR,1,G2 Esports,MIBR,57.14285714285714,42.857142857142854,40.35087719298245,52.5,1.14,133.75,205.11,7.91,0.09,1.07,129.72,196.48,6.76,0.1
G2 Esports vs MIBR,G2 Esports,1,G2 Esports,MIBR,57.14285714285714,42.857142857142854,40.35087719298245,52.5,1.14,133.75,205.11,7.91,0.09,1.07,129.72,196.48,6.76,0.1
G2 Esports vs MIBR,MIBR,0,G2 Esports,MIBR,57.14285714285714,42.857142857142854,40.35087719298245,52.5,1.14,133.75,205.11,7.91,0.09,1.07,129.72,196.48,6.76,0.1
G2 Esports vs MIBR,G2 Esports,1,G2 Esports,MIBR,57.14285714285714,42.857142857142854,40.35087719298245,52.5,1.14,133.75,205.11,7.91,0.09,1.07,129.72,196.48,6.76,0.1
G2 Esports vs MIBR,MIBR,0,G2 Esports,MIBR,57.14285714285714,42.857142857142854,40.35087719298245,52.5,1.14,133.75,205.11,7.91,0.09,1.07,129.72,196.48,6.76,0.1
LOUD vs 2Game Esports,LOUD,1,LOUD,2Game Esports,50.0,50.0,60.86956521739131,53.333333333333336,1.04,134.14,201.51,6.03,0.1,0.82,120.03,180.97,4.35,0.11
LOUD vs 2Game Esports,2Game Esports,0,LOUD,2Game Esports,50.0,50.0,60.86956521739131,53.333333333333336,1.04,134.14,201.51,6.03,0.1,0.82,120.03,180.97,4.35,0.11
LOUD vs 2Game Esports,LOUD,0,LOUD,2Game Esports,50.0,50.0,60.86956521739131,53.333333333333336,1.04,134.14,201.51,6.03,0.1,0.82,120.03,180.97,4.35,0.11
LOUD vs 2Game Esports,2Game Esports,1,LOUD,2Game Esports,50.0,50.0,60.86956521739131,53.333333333333336,1.04,134.14,201.51,6.03,0.1,0.82,120.03,180.97,4.35,0.11
LEVIATÁN vs Cloud9,LEVIATÁN,1,LEVIATÁN,Cloud9,50.0,50.0,50.0,54.166666666666664,0.98,128.71,191.83,4.12,0.11,1.01,127.73,194.34,5.18,0.1
LEVIATÁN vs Cloud9,Cloud9,0,LEVIATÁN,Cloud9,50.0,50.0,50.0,54.166666666666664,0.98,128.71,191.83,4.12,0.11,1.01,127.73,194.34,5.18,0.1
LEVIATÁN vs Cloud9,LEVIATÁN,0,LEVIATÁN,Cloud9,50.0,50.0,50.0,54.166666666666664,0.98,128.71,191.83,4.12,0.11,1.01,127.73,194.34,5.18,0.1
LEVIATÁN vs Cloud9,Cloud9,1,LEVIATÁN,Cloud9,50.0,50.0,50.0,54.166666666666664,0.98,128.71,191.83,4.12,0.11,1.01,127.73,194.34,5.18,0.1
Evil Geniuses vs Sentinels,Evil Geniuses,0,Evil Geniuses,Sentinels,0.0,100.0,58.333333333333336,51.11111111111111,1.0,130.87,198.09,5.0,0.1,1.07,130.42,198.68,5.89,0.1
Evil Geniuses vs Sentinels,Sentinels,1,Evil Geniuses,Sentinels,0.0,100.0,58.333333333333336,51.11111111111111,1.0,130.87,198.09,5.0,0.1,1.07,130.42,198.68,5.89,0.1
Evil Geniuses vs Sentinels,Evil Geniuses,0,Evil Geniuses,Sentinels,0.0,100.0,58.333333333333336,51.11111111111111,1.0,130.87,198.09,5.0,0.1,1.07,130.42,198.68,5.89,0.1
Evil Geniuses vs Sentinels,Sentinels,1,Evil Geniuses,Sentinels,0.0,100.0,58.333333333333336,51.11111111111111,1.0,130.87,198.09,5.0,0.1,1.07,130.42,198.68,5.89,0.1
100 Thieves vs LOUD,100 Thieves,0,100 Thieves,LOUD,33.33333333333333,66.66666666666666,44.44444444444444,60.86956521739131,1.03,128.17,194.13,5.2,0.1,1.04,134.14,201.51,6.03,0.1
100 Thieves vs LOUD,LOUD,1,100 Thieves,LOUD,33.33333333333333,66.66666666666666,44.44444444444444,60.86956521739131,1.03,128.17,194.13,5.2,0.1,1.04,134.14,201.51,6.03,0.1
100 Thieves vs LOUD,100 Thieves,1,100 Thieves,LOUD,33.33333333333333,66.66666666666666,44.44444444444444,60.86956521739131,1.03,128.17,194.13,5.2,0.1,1.04,134.14,201.51,6.03,0.1
100 Thieves vs LOUD,LOUD,0,100 Thieves,LOUD,33.33333333333333,66.66666666666666,44.44444444444444,60.86956521739131,1.03,128.17,194.13,5.2,0.1,1.04,134.14,201.51,6.03,0.1
100 Thieves vs LOUD,100 Thieves,0,100 Thieves,LOUD,33.33333333333333,66.66666666666666,44.44444444444444,60.86956521739131,1.03,128.17,194.13,5.2,0.1,1.04,134.14,201.51,6.03,0.1
100 Thieves vs LOUD,LOUD,1,100 Thieves,LOUD,33.33333333333333,66.66666666666666,44.44444444444444,60.86956521739131,1.03,128.17,194.13,5.2,0.1,1.04,134.14,201.51,6.03,0.1
2Game Esports vs KRÜ Esports,2Game Esports,1,2Game Esports,KRÜ Esports,40.0,60.0,53.333333333333336,42.857142857142854,0.82,120.03,180.97,4.35,0.11,1.1,131.5,200.45,5.29,0.09
2Game Esports vs KRÜ Esports,KRÜ Esports,0,2Game Esports,KRÜ Esports,40.0,60.0,53.333333333333336,42.857142857142854,0.82,120.03,180.97,4.35,0.11,1.1,131.5,200.45,5.29,0.09
2Game Esports vs KRÜ Esports,2Game Esports,1,2Game Esports,KRÜ Esports,40.0,60.0,53.333333333333336,42.857142857142854,0.82,120.03,180.97,4.35,0.11,1.1,131.5,200.45,5.29,0.09
2Game Esports vs KRÜ Esports,KRÜ Esports,0,2Game Esports,KRÜ Esports,40.0,60.0,53.333333333333336,42.857142857142854,0.82,120.03,180.97,4.35,0.11,1.1,131.5,200.45,5.29,0.09
2Game Esports vs KRÜ Esports,2Game Esports,0,2Game Esports,KRÜ Esports,40.0,60.0,53.333333333333336,42.857142857142854,0.82,120.03,180.97,4.35,0.11,1.1,131.5,200.45,5.29,0.09
2Game Esports vs KRÜ Esports,KRÜ Esports,1,2Game Esports,KRÜ Esports,40.0,60.0,53.333333333333336,42.857142857142854,0.82,120.03,180.97,4.35,0.11,1.1,131.5,200.45,5.29,0.09
G2 Esports vs NRG,G2 Esports,1,G2 Esports,NRG,50.0,,40.35087719298245,0.0,1.14,133.75,205.11,7.91,0.09,,,,,
G2 Esports vs NRG,Mega Minors,0,G2 Esports,NRG,50.0,,40.35087719298245,0.0,1.14,133.75,205.11,7.91,0.09,,,,,
G2 Esports vs NRG,G2 Esports,0,G2 Esports,NRG,50.0,,40.35087719298245,0.0,1.14,133.75,205.11,7.91,0.09,,,,,
G2 Esports vs NRG,Mega Minors,1,G2 Esports,NRG,50.0,,40.35087719298245,0.0,1.14,133.75,205.11,7.91,0.09,,,,,
FURIA vs LEVIATÁN,FURIA,0,FURIA,LEVIATÁN,0.0,100.0,16.666666666666664,50.0,0.86,117.84,178.16,3.7,0.11,0.98,128.71,191.83,4.12,0.11
FURIA vs LEVIATÁN,LEVIATÁN,1,FURIA,LEVIATÁN,0.0,100.0,16.666666666666664,50.0,0.86,117.84,178.16,3.7,0.11,0.98,128.71,191.83,4.12,0.11
FURIA vs LEVIATÁN,FURIA,0,FURIA,LEVIATÁN,0.0,100.0,16.666666666666664,50.0,0.86,117.84,178.16,3.7,0.11,0.98,128.71,191.83,4.12,0.11
FURIA vs LEVIATÁN,LEVIATÁN,1,FURIA,LEVIATÁN,0.0,100.0,16.666666666666664,50.0,0.86,117.84,178.16,3.7,0.11,0.98,128.71,191.83,4.12,0.11
Cloud9 vs MIBR,Cloud9,0,Cloud9,MIBR,50.0,50.0,54.166666666666664,52.5,1.01,127.73,194.34,5.18,0.1,1.07,129.72,196.48,6.76,0.1
Cloud9 vs MIBR,MIBR,1,Cloud9,MIBR,50.0,50.0,54.166666666666664,52.5,1.01,127.73,194.34,5.18,0.1,1.07,129.72,196.48,6.76,0.1
Cloud9 vs MIBR,Cloud9,0,Cloud9,MIBR,50.0,50.0,54.166666666666664,52.5,1.01,127.73,194.34,5.18,0.1,1.07,129.72,196.48,6.76,0.1
Cloud9 vs MIBR,MIBR,1,Cloud9,MIBR,50.0,50.0,54.166666666666664,52.5,1.01,127.73,194.34,5.18,0.1,1.07,129.72,196.48,6.76,0.1
Cloud9 vs MIBR,Cloud9,1,Cloud9,MIBR,50.0,50.0,54.166666666666664,52.5,1.01,127.73,194.34,5.18,0.1,1.07,129.72,196.48,6.76,0.1
Cloud9 vs MIBR,MIBR,0,Cloud9,MIBR,50.0,50.0,54.166666666666664,52.5,1.01,127.73,194.34,5.18,0.1,1.07,129.72,196.48,6.76,0.1
100 Thieves vs 2Game Esports,100 Thieves,0,100 Thieves,2Game Esports,0.0,100.0,44.44444444444444,53.333333333333336,1.03,128.17,194.13,5.2,0.1,0.82,120.03,180.97,4.35,0.11
100 Thieves vs 2Game Esports,2Game Esports,1,100 Thieves,2Game Esports,0.0,100.0,44.44444444444444,53.333333333333336,1.03,128.17,194.13,5.2,0.1,0.82,120.03,180.97,4.35,0.11
100 Thieves vs 2Game Esports,100 Thieves,0,100 Thieves,2Game Esports,0.0,100.0,44.44444444444444,53.333333333333336,1.03,128.17,194.13,5.2,0.1,0.82,120.03,180.97,4.35,0.11
100 Thieves vs 2Game Esports,2Game Esports,1,100 Thieves,2Game Esports,0.0,100.0,44.44444444444444,53.333333333333336,1.03,128.17,194.13,5.2,0.1,0.82,120.03,180.97,4.35,0.11
G2 Esports vs LEVIATÁN,G2 Esports,0,G2 Esports,LEVIATÁN,40.0,60.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,0.98,128.71,191.83,4.12,0.11
G2 Esports vs LEVIATÁN,LEVIATÁN,1,G2 Esports,LEVIATÁN,40.0,60.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,0.98,128.71,191.83,4.12,0.11
G2 Esports vs LEVIATÁN,G2 Esports,1,G2 Esports,LEVIATÁN,40.0,60.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,0.98,128.71,191.83,4.12,0.11
G2 Esports vs LEVIATÁN,LEVIATÁN,0,G2 Esports,LEVIATÁN,40.0,60.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,0.98,128.71,191.83,4.12,0.11
G2 Esports vs LEVIATÁN,G2 Esports,0,G2 Esports,LEVIATÁN,40.0,60.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,0.98,128.71,191.83,4.12,0.11
G2 Esports vs LEVIATÁN,LEVIATÁN,1,G2 Esports,LEVIATÁN,40.0,60.0,40.35087719298245,50.0,1.14,133.75,205.11,7.91,0.09,0.98,128.71,191.83,4.12,0.11
FURIA vs Cloud9,FURIA,0,FURIA,Cloud9,0.0,100.0,16.666666666666664,54.166666666666664,0.86,117.84,178.16,3.7,0.11,1.01,127.73,194.34,5.18,0.1
FURIA vs Cloud9,Cloud9,1,FURIA,Cloud9,0.0,100.0,16.666666666666664,54.166666666666664,0.86,117.84,178.16,3.7,0.11,1.01,127.73,194.34,5.18,0.1
FURIA vs Cloud9,FURIA,0,FURIA,Cloud9,0.0,100.0,16.666666666666664,54.166666666666664,0.86,117.84,178.16,3.7,0.11,1.01,127.73,194.34,5.18,0.1
FURIA vs Cloud9,Cloud9,1,FURIA,Cloud9,0.0,100.0,16.666666666666664,54.166666666666664,0.86,117.84,178.16,3.7,0.11,1.01,127.73,194.34,5.18,0.1
Sentinels vs LOUD,Sentinels,0,Sentinels,LOUD,16.666666666666664,83.33333333333334,51.11111111111111,60.86956521739131,1.07,130.42,198.68,5.89,0.1,1.04,134.14,201.51,6.03,0.1
Sentinels vs LOUD,LOUD,1,Sentinels,LOUD,16.666666666666664,83.33333333333334,51.11111111111111,60.86956521739131,1.07,130.42,198.68,5.89,0.1,1.04,134.14,201.51,6.03,0.1
Sentinels vs LOUD,Sentinels,1,Sentinels,LOUD,16.666666666666664,83.33333333333334,51.11111111111111,60.86956521739131,1.07,130.42,198.68,5.89,0.1,1.04,134.14,201.51,6.03,0.1
Sentinels vs LOUD,LOUD,0,Sentinels,LOUD,16.666666666666664,83.33333333333334,51.11111111111111,60.86956521739131,1.07,130.42,198.68,5.89,0.1,1.04,134.14,201.51,6.03,0.1
Sentinels vs LOUD,Sentinels,0,Sentinels,LOUD,16.666666666666664,83.33333333333334,51.11111111111111,60.86956521739131,1.07,130.42,198.68,5.89,0.1,1.04,134.14,201.51,6.03,0.1
Sentinels vs LOUD,LOUD,1,Sentinels,LOUD,16.666666666666664,83.33333333333334,51.11111111111111,60.86956521739131,1.07,130.42,198.68,5.89,0.1,1.04,134.14,201.51,6.03,0.1
KRÜ Esports vs Evil Geniuses,KRÜ Esports,0,KRÜ Esports,Evil Geniuses,25.0,75.0,42.857142857142854,58.333333333333336,1.1,131.5,200.45,5.29,0.09,1.0,130.87,198.09,5.0,0.1
KRÜ Esports vs Evil Geniuses,Evil Geniuses,1,KRÜ Esports,Evil Geniuses,25.0,75.0,42.857142857142854,58.333333333333336,1.1,131.5,200.45,5.29,0.09,1.0,130.87,198.09,5.0,0.1
KRÜ Esports vs Evil Geniuses,KRÜ Esports,0,KRÜ Esports,Evil Geniuses,25.0,75.0,42.857142857142854,58.333333333333336,1.1,131.5,200.45,5.29,0.09,1.0,130.87,198.09,5.0,0.1
KRÜ Esports vs Evil Geniuses,Evil Geniuses,1,KRÜ Esports,Evil Geniuses,25.0,75.0,42.857142857142854,58.333333333333336,1.1,131.5,200.45,5.29,0.09,1.0,130.87,198.09,5.0,0.1
NRG vs MIBR,Mega Minors,1,NRG,MIBR,,0.0,0.0,52.5,,,,,,1.07,129.72,196.48,6.76,0.1
NRG vs MIBR,MIBR,0,NRG,MIBR,,0.0,0.0,52.5,,,,,,1.07,129.72,196.48,6.76,0.1
NRG vs MIBR,Mega Minors,1,NRG,MIBR,,0.0,0.0,52.5,,,,,,1.07,129.72,196.48,6.76,0.1
NRG vs MIBR,MIBR,0,NRG,MIBR,,0.0,0.0,52.5,,,,,,1.07,129.72,196.48,6.76,0.1
